path,category,imported_by,route_registered,script_referenced,template_referenced,replacement,risk_level,recommended_action,evidence
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05c.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05d.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05e.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05f.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05g.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05h.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05i.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05j.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/migrate_v05kl.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/pilot_real_sources.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/queue_historical_processing.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/refresh_v04h_recommendations.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/restore_backup.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_collection_worker.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_monitoring_once.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_operational_pilot.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_pipeline_worker.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_processing_worker.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_report_worker.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_scheduler.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_signal_worker.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/run_worker.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/seed_v04c1_demo.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/seed_v04c_demo.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/seed_v04db_demo.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/seed_v04d_demo.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/seed_v04e_demo.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/self_check.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/self_check_v03c.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/self_check_v04a.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/test_entity_analyzer.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/test_paste_analyzer.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/test_web_extractor.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_all.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_backup_restore.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_manual_ingestion.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04c.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04c1.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04d.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04d3_batch_people.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04d4_links_and_review.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04db.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04d_search.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04e.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04f.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04g.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v04h.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05a.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05b.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05c.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05d.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05e.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05f.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05g.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05h.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05i.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05j.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05kl.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/scripts/verify_v05m.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/api/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/core/config.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/core/database_compat.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/core/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/i18n/helpers.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/i18n/zh_cn.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/i18n/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/api_common.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/api_subject_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/club_matching_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/collection_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/dashboard_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/data_quality.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/id_generator.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/lead_recommendation_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/lead_scoring_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/manual_ingestion.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/member_field_classifier.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/member_import_normalizer.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/member_import_parser.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/member_import_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/member_import_validator.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/monitoring_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/recommendation_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/relationship_path_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/search_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/signal_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/subject_links.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/subject_profile_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/suspicious_review.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/watchlist_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/operations/backup_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/operations/restore_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/operations/source_quality_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/operations/system_health_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/operations/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/pipeline/pipeline_common.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/pipeline/pipeline_metrics_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/pipeline/pipeline_quality_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/pipeline/pipeline_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/pipeline/pipeline_state_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/pipeline/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/confidence_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/content_block_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/document_classifier.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/entity_extraction_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/processing_job_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/subject_matching_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/processing/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/reports/report_citation_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/reports/report_generation_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/reports/report_query_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/reports/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/research/common.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/research/investment_assessment_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/research/research_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/research/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/signals/signal_generation_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/signals/signal_rule_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/signals/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_common.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_dispatcher.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_heartbeat_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_metrics_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_registry.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_retry_service.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_runner.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/services/tasks/__init__.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/api/v1/collection.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/dashboard.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/events.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/intelligence.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/investment_assessments.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/navigation.py,C,,否,否,否,,高,需验证,no static references found
backup_before_v05m_recovery_20260702_091828/app/api/v1/pipeline.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/processing.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/relationships.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/reports.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/research.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/router.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/search.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/signals.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/subjects.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/system.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/watchlists.py,A,,是,否,否,,低,保留,route registered
backup_before_v05m_recovery_20260702_091828/app/api/v1/__init__.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06h_20260706_145146/routes_platform.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06h_20260706_145146/verify_product_usability_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_intelligence_20260706_151858/routes_platform.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06i_nav_crawl_20260706_162150/app/navigation.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/app/routes_platform.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/apply_direct_route_fix.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/apply_v03b.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/apply_v03c.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/apply_v04a.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/apply_v04b.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/audit_foreign_keys_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/audit_suspicious_entities.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/backup_database.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/build_release_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_all_templates.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_database_config_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_mojibake.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_seed_data.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_user_visible_english.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/cleanup_identity_test_accounts.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/cleanup_test_data.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/collect_v04d_context.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/create_identity_test_accounts.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/export_database.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/generate_historical_signals.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/import_seed_data.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/init_database.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_all.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_domain_consolidation_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_identity_link_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_membership_person_link_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_organization_core_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_platform_mvp_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_rbac_core_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_sqlite_to_postgres.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_user_membership_link_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04c.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04c1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04d.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04db.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04e.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04f.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04g.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04h.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05a.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05b.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05c.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05d.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05e.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05f.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05g.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05h.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05i.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05j.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05kl.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/pilot_real_sources.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/queue_historical_processing.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/refresh_v04h_recommendations.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/repair_remaining_foreign_keys_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/report_membership_person_candidates.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/report_user_membership_candidates.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/restore_backup.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_collection_worker.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_monitoring_once.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_operational_pilot.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_pipeline_worker.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_processing_worker.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_report_worker.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_scheduler.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_signal_worker.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/run_worker.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/seed_demo_platform_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/seed_v04c1_demo.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/seed_v04c_demo.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/seed_v04db_demo.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/seed_v04d_demo.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/seed_v04e_demo.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/self_check.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/self_check_v03c.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/self_check_v04a.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/test_db_utils.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/test_entity_analyzer.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/test_paste_analyzer.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/test_web_extractor.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_all.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_backup_restore.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_core_pages.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_data_integrity_workflow_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_domain_consolidation_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_identity_link_e2e.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_identity_link_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_identity_membership_access_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_intelligence_full_chain.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_intelligence_pipeline_e2e_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_manual_ingestion.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_membership_access_scope_v1.py,C,,否,否,否,,高,需验证,no static references found
backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_membership_person_link_ui_v1.py,C,,否,否,否,,高,需验证,no static references found
